,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40
LOW,-0.10349813504242476,5.290550470699893,-4.011866290293062,-2.778690924430252,5.827037605808918,-1.9283123897034822,12.139705902749817,-0.128656735918104,5.565223069734444,3.744577912988987,1.740378285353237,0.09887438460110455,-9.1235704445062,3.143817376326888,4.099221757973197,-0.3880777735839122,0.2282331349495081,5.322312345904894,-0.20672439586199137,0.09337201173934744,-3.43807877942994,-2.2475939669324525,0.26053653657599785,1.219733035180007,-1.5296227276040166,6.230303563434389,-1.4392116294047208,1.1441073953983374,1.2898317790397313,-0.8725870843446805,-2.357247188270167,-1.6069847270490438,0.40472646360330783,0.44297475233787165,1.5141204332959184,0.8121118305417043,-0.09039625580160929,1.3609752370798385,2.6891266977107247,-0.537037799545186
LRCX,-5.968381133520455,16.537447364212483,-3.2813432387353814,0.1964979814234054,1.5015910258638698,8.314008692984208,-5.056599161093676,-9.415337489188019,-5.667432166389141,9.719943902819605,2.957645081479916,4.350637866284782,1.5118113140907707,3.3830915127486727,-1.9493185023834698,-5.219721101770198,4.3124165983110485,0.6687325016075963,1.1149354550889345,2.9881131522837965,0.5613651810397017,-1.8430836561356252,-0.9817955269064228,-0.43878667904381485,2.074981568466476,-1.0034852347158383,1.8994668117238285,-0.21653508599700694,-1.9829611307337776,-0.4815621614881402,2.4483322467832593,0.13564312611286716,-0.04596873683139019,1.1128242610394288,1.1549041774954658,-0.2461395526150402,-1.48455458039462,-1.3502654585148168,-1.336840906085397,-3.268876050202108
LULU,0.1272005964516731,13.269114141683744,-1.1839848125589496,5.5209310638382085,3.9262422838731155,-5.387853107846932,5.1928130252706355,-2.624362200217199,6.800229211133466,-0.08678354971497679,1.4776010866127727,-4.40822495355628,-2.9273908288961907,-4.133672441515471,-0.6878556393994658,-4.393652152585736,-3.070344045385405,1.7236723808025702,-2.70931029580664,-0.6773687447715758,3.521565754304448,3.248327090156304,2.051996762442228,-0.857767656418656,-1.1335026776450923,1.8081390304092204,-3.0288155970808615,-1.6130843972581665,3.148937544907996,1.3027757590477564,-2.338884008955833,-1.4932249096627153,-0.977566788674362,0.3147219879025208,-5.029411942041928,-2.3366264180101797,-1.2766640198965458,2.467495796246498,-2.0975689122617425,-0.6200676820061053
LUV,-11.406829512225356,-4.767194424624932,-3.2203077295612155,3.500077212852802,7.8372593367138625,-7.1527555695093525,-8.437829419615376,-1.526517106698396,-5.4203315934590055,-6.6523379866359775,-0.549064308078757,-5.128789410497291,6.7324920351172555,3.6357822997226505,-0.7938143384614219,-1.1703984020984268,-2.2950376300516635,4.5539221093707205,-0.49480255797589134,-2.586467405616557,-6.067888546166368,-0.1642094602731969,-1.0107814797765204,-0.004763189755865162,2.2744819550198367,3.2545586048435005,1.2552057213562082,-2.771286717628447,2.662900871190346,-4.3399403270576755,2.1467280343768564,3.227374349650963,2.586004228674717,4.840813891822755,0.6104710349498181,1.4169159304997199,2.2543653786168347,1.391798638419512,-0.06405733508512228,1.235402283081457
LVS,-13.041837356607436,2.814135885363679,-0.39443841016353515,8.443907051068674,2.198561562995352,-2.9253894787071864,-5.305371861939944,-3.8863519737685395,-6.616820695260271,-2.894033823122824,-3.4956663962173997,-0.46474213096968514,2.3442927438469554,-2.7066122020322068,0.8895646937306727,1.7532354155872414,-3.8801410204157145,4.857278209612343,-5.870546719432236,3.74121193268791,5.112811429295958,2.011264109420099,0.6648147323594268,0.7901098170683818,-2.797259344060915,-1.9283023548975697,0.4259589828659155,-5.626786930048175,-3.8615779713392833,7.30385875539936,-7.428720177661062,0.43138474920452735,6.1496454510429235,-7.443292398444028,2.1266627009636383,-3.7481495474473125,0.9301106118011867,0.07668540371241556,-4.313703785955804,-0.10856450275157602
LYB,-14.27034032369221,-8.948265057811833,3.4314296068438592,-1.3989481312741747,1.3063446926200364,7.457110582589596,2.288856224270928,1.3417193987700287,-3.99742795467375,0.6596841222785466,-0.2961118052969318,-0.3525474749936956,-0.7669129573121998,-3.923376726934975,1.7152733437827887,0.7327791578871338,-1.7454009549773535,0.7792554579710563,-5.885593522188635,4.071313493861762,6.711756886958358,0.6914807943740966,1.8109479347800728,-0.6503902040219627,0.13367294216669712,1.3689866176311214,-0.8261547875721285,-2.526786369232248,0.5759083319715174,-2.5912078699691174,-3.7068274675686994,-0.9854054392632815,-2.96572968347226,1.8459312032650694,-0.6788816347694022,4.810434404987957,-3.9377794113477775,3.1712773482588212,0.854085511975936,-2.1600964874349264
LYV,-11.925025556501309,1.2315253645047188,-7.139530707858885,9.938450398867511,0.01821055395247471,-7.113984176644234,-2.8450666548265295,-2.853848326568625,-1.265194006972648,-5.013325324966723,0.5280361801674415,-0.6428473539484404,3.2864598365613076,-1.497001688193565,1.6227285096926283,3.4698358741093664,-1.998833294081167,-0.10038394551059218,0.6763672918156344,-1.7603172227868547,-1.5154024125195749,-1.7088627227320035,-1.1808021769169366,-1.4566985747380026,0.08901923822868547,-0.8466295360966251,0.24213111392499517,-1.1004146414282672,2.434865323844589,3.2068955289709744,0.20343857315247388,1.0631067173234847,2.697696360196504,1.6674173829621393,2.749291161468631,-1.7367139023482616,-1.9037241164022916,-1.312795731396153,3.3020634333509586,-2.0220543476738952
MA,-3.375179367738706,7.463525860553218,-6.859082146129223,-2.566515720046622,-10.81775453766755,-1.6125050211632257,-4.207297259511305,-6.705775739048829,-2.256024518577664,-8.465548017145307,-0.35968147277627965,0.9065802939983869,-5.246260412402829,1.481051503459211,1.5534620128307748,2.4805513481953363,1.677983447228514,0.7090262165171293,0.2370163951453499,4.004592412278116,3.194504777983627,-0.17532661472777883,2.190590698604757,1.565161884503051,-3.0637886061746333,2.509284288135198,-1.7236091139542113,-2.9485237781125306,0.6194297491144756,-1.4440932384324576,2.083154319047296,0.7588704070045346,-1.6334231013634941,-0.8645522587394213,0.9853699895478162,-1.5902868337169564,0.1620734153659885,-0.039513796882077075,0.3193791934320506,2.580203384992401
MAA,13.214922814596957,-9.507574955689133,-15.108839370609703,4.1210380511500535,1.3079087806410232,1.2053695491346708,-0.7319360463222118,6.385925991900662,4.654245736323828,-0.8245787968556452,9.489460887888004,9.618424608220922,2.127569367710211,-0.49895446098307544,-1.7090947994635983,0.24462214724727116,-0.17463813409106033,1.6659706677110662,1.0329705098559576,3.2665634775481847,-0.053284798205396666,0.09977800508434177,-2.9124606293309347,-3.5318355639493006,-0.4007486809758262,0.831710826259044,-2.6103957747760522,1.2271302479575035,1.4892356547281194,0.05347018682276002,-0.6111089367071695,-3.3560279839422167,0.45582361199252014,-0.9155246467751891,2.403348043145797,-1.7992259991909638,-0.7497290235733234,2.3358202052492354,4.080323385897754,0.5935933981968131
MAR,-17.007320021069194,-0.9801005734743378,-7.367674035709141,6.814227859939245,1.445982303288778,-8.645957393708539,0.06262723615542953,-4.984350631341571,-6.745670011873799,-5.60453934008506,-2.309551193804077,-0.7238514484152633,3.452609585174108,0.4680671281440843,-3.6213692536108444,-0.022653818684643355,-3.188947108181584,0.910949691473611,-2.1243810345057947,0.883512762746137,0.21890977725905247,1.4222873756085919,1.1917228457889624,5.116712788452373,-1.6231972361444869,-2.4620305183070847,1.6625327446007958,0.9620266244601755,-1.5280905368164406,0.4496346306339862,3.9043701563128,-1.2779953396211297,7.009867988523402,-1.3787743443696052,0.22079329762324024,-3.285339032650216,1.1384263025537957,-0.877446348755302,2.450998107297919,0.5283302449396409
MAS,-0.3690664986943712,5.590726968240614,-4.840292037811805,-8.148880938459545,9.415364382433633,2.6676164613924636,9.649159115368873,4.073355688775701,1.3706646823809616,-1.527972399317046,-0.915893252136456,1.2023917197185077,-1.2371914323919329,7.231577687889541,4.575546259231632,-1.32546058234305,0.816541393916572,-0.7976070474165433,-0.4440113685486714,1.292894789276124,0.9061624080407931,-5.384548032489973,-1.8669158117689424,2.025135366767989,-1.371065565733225,1.2490932739177656,0.9938037012194144,0.3264335806470421,-1.0012013124446126,-2.6192470100940533,-1.5919613641099635,0.738902275753534,1.6090758888066459,0.1313912397628958,0.24304178559714365,-2.6812656078167,-1.00447606173199,-0.6004310952052614,1.5458181415981198,-0.4448448406043022
MCD,5.647780589494133,-4.162499122505472,-5.275189987764651,-0.032810635740705196,-5.86968537726282,-6.34664661144507,6.867220159421513,-8.413402338384257,2.203562655257467,3.1170187666040476,-5.089545428842228,1.81461197540034,-4.015574711453535,2.5494415996374147,1.9254884928277531,-0.9607004259265375,0.2180153433858692,1.0659501330679788,0.7770796377758364,-0.2163278959584373,1.3835630692883714,10.8014625775122,1.1806705042490013,-3.845555077451551,1.2382130359234913,-1.0067811998043072,0.17320737880963,0.10131467683053752,-0.7812981074067025,0.7187877642160129,1.205146957834329,2.5703651403994745,2.4303197177529983,3.2605608656500773,1.264341746540234,-1.679298113321177,3.0321207626841993,-2.821749982379959,-1.9127178389866342,1.9453092150454445
MCHP,-7.8890907167214905,14.822779256836156,-4.619928828606875,0.5540633177696314,3.7101119456229688,8.757735477419526,-5.441183593471412,-6.019784850419433,-7.279057358176932,9.636234970036877,1.5690649003472834,3.373735186478248,-0.6482827987737432,-0.9750584082819214,-1.278086739573413,-5.3576356890214445,0.6771583203357016,3.2878900128218773,1.112123241808022,1.2716930326763602,-1.0557170134586398,1.0855390200619373,0.35904297835199117,0.0680904184855036,2.459037711053006,-0.5599068445491305,-2.0007113662582716,-1.2209972965479512,-0.4926847574514981,0.9571898964561865,3.5165954206609835,0.31102465368572224,-0.3861545667038183,0.8044812397302411,2.6479923729682633,0.16822256019911339,-2.3883598812291456,-1.7406543687443636,0.35462535575619525,-1.0871368940111303
MCK,5.373047103551453,-4.28428031445628,15.693976023788052,-3.067885191240029,-4.389671594402061,-8.357496200052765,-0.8977221102663078,2.090012795678749,-7.522132892170432,3.0876150096401918,9.487862521692977,0.42603726569429784,-0.2877153145669906,4.518532208665493,-4.103298002453004,-0.7366144706116854,-5.259294825425284,-7.489966798879548,0.3308870795150673,-4.610729262079724,3.901704545298214,2.6289129195397662,5.929487414728102,5.4395222685387985,15.491595190943773,0.9584978144494295,-1.2214863089140457,-0.4543124885552349,-0.11605643641150162,-2.843034670840994,-6.965904646743483,3.078937482210743,1.956951959311464,-5.50207795774148,-0.37233357682288043,-0.4267502492666876,4.59898730117672,0.033435855228402214,-0.18249087592579916,-1.7879509806466722
MCO,2.9916937984599015,9.080555033153038,-6.523849156195933,-6.346871116768004,-6.654977232239201,1.7386486794293055,2.2898138067895424,-0.6165130471429828,5.8581411499935685,-0.4928351731111789,-4.627256070809965,1.964349697882646,-0.331174242920772,6.64227765295334,-1.2546788896337817,2.738450451361426,-0.07524053662493102,0.9796261948232199,0.5649286770546768,-0.3627303164976247,-1.0697340751951216,0.343195207449155,4.016130877944024,0.015845528195916437,3.7739791184200002,2.4998877496885235,3.496112359958761,-1.4342267619539448,2.21939738838122,-0.19801600797887262,-3.549604973481162,-3.0395399557051768,-0.5154936650436307,-0.8830879776476831,-1.062883483394503,-0.10241265767032154,-1.4594151130359492,2.7615575754325223,-1.0471197035648674,0.929612434168733
MDLZ,15.907560135479612,-4.036959654061045,3.942907768165518,-3.9043557151183057,1.0011725575389674,-3.6161461458203794,-0.9402215717407201,-9.6353599976795,0.2709527822872269,-0.9223227324874774,-8.683768762080975,7.41464085243695,-2.180887044266783,3.011760121698433,0.04432868268360836,0.7385149826630351,5.070652723239568,2.0595687854396605,-0.9128780510440735,-2.2123144322875343,0.9113776238277365,-0.13004098992591684,1.1260413737906798,-0.4871062840337882,2.6502215071497313,2.681302785608772,-3.1539509544712345,-1.0294325320273046,0.5136936041472504,0.9239526914365119,-2.6674586066819077,-0.20343875217019736,4.5205278684662575,0.38391465530114377,-4.367393752872379,-1.9145820631610386,-3.1523226421168977,1.1394772034281764,0.8518667828831649,-1.9950593546865925
MDT,1.8879274424429011,-2.6557982139256024,-4.317435418669198,-0.18346795091076099,-10.552703119466496,-6.741980522046662,-0.11459380541031108,5.370614597834872,-8.249168434945767,-2.1955595204682488,-5.676489563635476,3.1093499170278283,-2.5222213933524396,-5.851947158704316,3.493640630271056,-2.206391280184919,4.145509840399242,-0.9424940611718865,1.200958796913306,4.961689334007643,0.4229979451085527,1.532103517572695,-2.6121583843919,1.8914085599419128,3.0372276077857734,6.453271384681365,3.3061750692834955,2.553788773971157,2.1533652662205522,2.851370629416609,2.1972701735711686,-1.4413433832438294,-1.9772102425472673,-0.8656146610257615,1.0817772925329023,0.8385289873214844,-0.5479548691464196,3.1935727214545273,0.28090706920583997,-0.2818471711794809
MET,-14.066602070445887,-10.49732290631167,2.8919142554758603,-10.443597878031948,-2.2418178300078093,-1.421075106056282,-6.558737599674554,1.2868321461185235,2.6099212854581393,1.259041762086074,0.8564998504844028,-3.679721871439964,-1.3342001633585157,3.421881448936514,0.49329801624297737,-2.5078914434564465,2.2524500832911585,-1.144930622086782,-1.1691665787338654,-0.703172402929928,0.2121972664014234,2.0425885531526315,-0.6898049656831813,-1.7931359944368264,-1.0880294884153394,0.8799633545717258,-3.122761860012045,-2.0105715854317543,-0.398544024134523,-0.08723830833314558,-1.2508656975936867,-0.13654587062475368,0.1611352923854644,0.057697658204480196,0.0327039085944952,0.5057453269567977,-3.1494543104537684,1.3036436720030402,0.19389653160178236,-1.4889640436849563
META,1.1813058687330964,17.952742060571463,-0.9064299493684516,6.053643709509425,0.567382931237475,-0.40103669399528696,-6.468109653603145,-3.7577835075762778,3.5252019822283134,-1.6726424980049128,-0.5408656446949984,-0.5796749829453758,-5.049555270848911,2.018784489252456,5.784003548060696,4.8287276601675355,-5.847793927482833,-1.4447700611961805,-0.9584777955581687,2.142158426731279,4.771515516749877,-0.998372331490737,-7.612480491980987,0.6273478631168811,-0.4694689855011025,-1.2955236854017431,-1.6483784460392403,9.084963146577811,2.5476997320081924,-0.3835489660231037,-1.928317217888248,-0.4057321742947836,0.5193484369028725,-1.5580498936679728,-0.1673177596693334,-2.4164871749829793,3.3286008449162803,-2.2560506906940723,-8.289340692149814,-5.0668881229895995
MGM,-15.096010753860977,0.2674869846647785,-7.433240049159525,7.800730014955835,0.04764023031179843,-6.082740680466744,0.23261655317255656,-4.09911138330551,-4.3408340906114375,-2.3114584608890536,-4.321327870262804,-1.7748155750757855,1.862307885450652,1.5320563996091414,-0.48514961610485646,0.42505312102920034,-2.9739519390652176,4.511613319543881,-2.5387347241061247,3.2358805823176513,-0.48006823902129375,3.8926300185711846,5.357302338184083,2.4401315032975788,0.39187394516955104,-1.8293258342213017,0.07746612638411841,-0.6205826210998537,-1.0863414722815703,3.600515407048313,-3.054803122380832,2.228717337045194,7.029716460280782,-0.9556492616429904,0.377764935136276,-2.578451238709183,1.950465591962443,-1.9913514019690997,-0.2724097894641268,-1.5353443560941855
MHK,-9.439790342928143,-1.9432554123633987,-7.580610273956512,1.1211533287332938,10.934417616442143,-2.231697748837178,3.9889662893939812,4.6964590095053005,-4.012851546721853,0.8312360738428697,-2.893767863013733,0.27237832553497354,-0.833671231273867,5.34029589320741,3.22559609158929,-0.044493674391148236,-0.24751060686169357,-0.8938468742166137,0.7637887284395699,3.2956402741180213,-1.0317523352287903,-5.2953362624363525,-0.42834680976366857,0.0032350852289473302,0.9329918887217437,-0.5192303378652264,0.6033501278845012,-0.27806704307329516,-0.652517539866299,-6.929484894110381,-2.601079978642241,-1.6144874605007553,1.729366965194779,1.9839471220685052,-0.366967923198879,-2.0999516877010773,-2.198514347776781,2.405434539324447,-3.8914433333035054,0.8758133568560303
MKC,22.602164405073943,-3.68946735685047,7.587838263022323,-1.9593111068345055,5.757133856993694,-1.751787631680402,0.12649756215326025,-5.577697978316276,3.458030031096607,-4.919211848151432,-7.4183040230825465,3.4466207858481708,-1.3055638025465717,0.581808200968935,-1.7843762131305796,-3.5796062958727095,3.762631161120807,0.5403082173293992,-4.455812062204949,2.3498514946727527,3.071877075816974,1.4491590861861636,2.9023996100778207,1.7665136368635184,2.3929683809820608,-1.1475187521410348,-1.4204421505913079,1.1595820660745815,2.0823423741905964,0.890691659447907,-2.4788047233262684,0.6897232489297066,-1.1724320827563735,-0.4063716229812321,-3.0388732268063374,1.7343065058698752,-0.017770411847459817,3.3312893422354755,1.0192300966324488,-2.9774377243199224
MKTX,11.407468879073727,10.733923067621706,0.10127319222968123,2.9815809489497087,-0.6800785655883779,-2.015400400464614,0.20050830361420932,1.846021179373554,11.036771516748223,0.4829366043263012,-6.510830067443937,-1.2872287431530214,4.178400205546602,4.1844723399632935,-1.673521880609221,-0.32001166524804475,2.6168486653578165,1.0600162728766303,4.166580465463131,2.847071956903248,5.149048623012225,3.682381472418898,0.5742808667497882,-3.728090902330652,1.9290099048961364,-6.728471322808719,10.358658151278908,-1.1982561042125814,1.6285248689169207,0.5196126061188315,-2.4778586030445138,1.3719692338953264,0.3166678761726837,-0.044277820614154834,2.912905758576098,0.6184366904029222,-4.709494438909823,1.3649285398994764,1.1754739437846098,0.4166874403521039
MLM,-8.232376219763726,-1.6400525690391436,-4.092408155702245,-2.0938585420839773,2.325273857387597,-0.8419608915944876,9.123409393986984,1.1706515299072484,1.594475832172464,0.5509008386827673,2.2203098278006426,-0.3423981591215637,6.929261161008866,-2.0896465845222805,2.573354286261719,6.286545387219006,1.4661573764752067,-4.42557166327635,4.209782813147426,-1.0122184315983167,7.6749265355866285,-5.067672111856341,-4.100957470872048,0.6541112054289575,1.2852226394609134,-1.3681057621809842,2.5605127113817923,-0.7557934642494758,5.171262565829255,-7.056927657411826,3.3435126470635943,-1.5345441666351995,1.9006329294273772,2.254910509307683,-3.795169592462374,-1.6822153885467894,0.4917988366992177,1.1498798605413787,-0.6761115035981485,-5.041605017489989
MMC,4.368233848564255,0.5244864041808751,-3.5777010384232177,-8.954833059393431,-9.634314616781555,-3.025590559205647,3.941188145097356,-6.035136726281464,3.050877964256773,-0.25956825477796425,-2.6957569252084053,0.5917623057518001,3.7373725516939147,4.84247130363821,-4.041846966604032,-4.0732139533885325,-8.24255512785159,-1.3995020067089765,-0.9052762820274688,3.945309728247778,-6.2406919446163664,3.6084098349813245,0.38697573564192067,1.5232189481613811,-1.652810709429654,0.047593778638237015,-0.25300793543414907,1.9921260730659462,-1.2953360657072517,-0.9288964260659028,0.4859090951809417,-4.58533734861282,0.4081066080564816,-2.597929071077192,1.97095911461672,-1.3257259997161128,-4.079489548126965,-2.6090305459262684,-0.03384080857627364,-0.7062856194474403
MMM,-1.7806533040781796,-2.9317387792414347,3.722026979505568,-9.831389144145467,7.223378525063199,4.253031392965233,2.5182968961004395,2.1784705659469314,-5.476314857254074,-4.860754399918199,-2.879319086337586,2.0634319895450353,-3.412485796711622,-1.5730010776243264,6.616971538891508,2.2656118087673747,-0.030753219583575075,-0.4949703910283605,0.1018458411390284,0.03946189844621417,-2.2964571536920397,4.031300440862809,-0.81840577893419,-2.1630967045394014,-1.2685194671865831,-0.5104048245185766,2.3063145863232544,4.675131629515807,-1.433954824461576,0.2995982737530164,-1.408793057099307,3.020606434562145,-3.1086419209787026,2.278959375722429,0.8423083887832105,-1.295665473264686,-2.2701753381246776,-2.506395599749797,-1.7498034344611724,1.173691591764996
MNST,9.437907511991114,5.356060480383668,0.25328700033943663,-0.5963404671231766,0.4403823886031454,-4.665941511832283,0.23725974703106792,-6.401090055993263,-0.4653701264102957,-2.4208287357645504,-4.118256034257218,2.47395639036099,-2.0237988116471604,1.1663130978735463,-0.3335695982323424,-0.19268197101944737,-0.18809901887878186,3.1642929666333663,-1.757473969016943,-2.624430003141599,1.9209652664171373,-2.6797422255874377,-3.103061654800965,-0.21375875005148753,-0.9848093461965456,1.1898435893048103,-5.299627764688135,-1.4795608173206358,-5.871929664410241,0.9054685830334129,1.0925093799160475,1.4072841146347224,2.80381994545139,-2.118675522360002,4.5459217067918765,1.0324613962536697,1.0027724487985008,4.021071915079025,-3.2733599407899705,-2.258992740569386
MO,7.682147684159893,-11.52713757180822,7.738416530082702,2.33770407072403,6.362313479178116,-3.3806460553066326,-0.5573062685361662,-4.4122398354299825,-3.554655233652662,-4.002613427303171,-1.59323368191298,6.247343669348854,-1.3013102392665654,0.9985009147532627,1.1567596599878538,1.3499932766546228,1.943045664327121,3.784592915089499,-2.6421417239533542,-1.3707211208490464,1.8600394070197785,-1.4431815571527138,-4.783152074902585,-5.066888158127178,-1.6975459205821546,-4.313893329381901,-0.2923601953966119,0.027047839252798855,1.1433782398353605,-1.1107912584249757,3.7434239082066596,-1.0485537380363412,-6.166773673449594,-5.634393008446969,1.2378763896681655,4.068616422762628,0.8736618321995698,2.440360070117489,1.6387731590984371,-1.1034356538808519
MOH,7.977214566127465,3.4106110588460226,7.810978782993953,3.754228461406893,-6.055936096785564,-8.533027361667484,5.476095176342721,7.50447587275822,-6.305591406513938,3.13721853633492,7.3085404506375555,-1.3336184239568794,-2.1478845164708456,5.180387964771193,-11.284856434735394,10.203351898069595,5.57884408355497,-2.636939746203711,-8.451873328235541,1.9956237745025087,-1.403510998663528,-0.49943501883127345,-4.131361335020267,-0.7923613634592953,-5.7891631382706015,-1.6434393605515527,0.19057488707887718,-1.983498525100937,-2.4655253851167687,1.4093751301337043,-0.2318042659039596,-0.5163129091853805,-3.9915318125653885,6.921457374089447,-2.4586201151214957,-1.9021465665318982,-2.078940781528031,-1.4570528370967808,-1.2974695493909383,-2.2582343698610607
MOS,-14.533635073027444,-5.836603475062341,9.627935085133906,8.956250115795623,0.04125463899811025,5.449676807330197,5.088901587563238,0.9368940596911851,1.8814566246259323,2.3941946027882075,-3.1347911148862746,0.3440846386625734,6.618950225476977,-0.4631420946782427,-2.4827603979746646,2.952982540404998,-4.303297398399741,2.5260168399667324,-3.601883135619144,5.669427592899051,-1.2360983405061596,2.9701783920872518,5.382200033437939,-4.148703711995908,3.0866240435631456,1.8341486985208224,-3.7748816924083,2.399422086677022,5.444046008951098,-3.7842921282577997,5.63791768546368,-4.49262232049375,1.2313067366261032,-3.476463300372019,0.46316198098364636,0.8278327236914427,2.1213600128210257,0.47429668775350337,-1.1423965710626631,0.1377118723403913
MPC,-13.47063235678108,-9.285743364080227,6.131000829912115,8.122250052473047,-7.740329048174058,3.9470577617562275,0.3464900921772304,-1.4452587859587278,-0.4548767972564432,-0.7103489689926848,2.895715907219458,-0.20190896494178792,-0.7660930192439382,1.7245581457803967,-0.3856809102650936,-3.616701609562711,0.6813467157910379,2.305051763083173,-5.348925364680709,-4.096134589695987,4.757794992236332,-8.44214393678031,3.350985088972043,3.016050123145384,-4.460293600633656,1.7198462253477995,3.984873530440164,2.2941740942405384,0.8257304639127405,2.2033631624678383,2.8836200883484806,2.0287732512044805,2.8279866907527738,-2.1079046733751063,-3.253391957415422,1.0165634530365653,-2.4070210349770242,2.1072709982514612,-0.002180931644010758,-2.9710540390100872
MPWR,-3.574951068365389,21.31647394039924,-3.4471402345985327,1.1902670954224592,3.190390801492452,8.218931432114248,-4.097409232360414,-4.468604814782184,-2.2477680181246815,8.495705155425687,3.2420088097879796,2.1967861533566437,1.6674133314039967,1.4063862787005394,-3.769091822499535,-2.562112621812249,1.9896750725925507,0.47499862833901146,0.5688501434369313,1.4297102160587676,0.1775415057855368,-0.4437464146692523,-1.6839787444886427,-2.1172886880647006,1.7461298763576232,-2.976325331141909,-1.197969761926167,-1.3191998800285036,0.5730399384048066,0.22062685213579566,1.1514530924411153,0.0005003186009982114,0.7422659712354766,0.877665470685076,0.7901623345464764,0.2633922184311436,1.7784857079184582,-1.4734338668095042,0.24329498066997096,1.3592303786505462
MRK,12.009144244805974,-2.6487648925029883,12.202164157477341,-3.1691352401469994,-8.625906089605884,-8.547661786613114,0.477794214916649,4.075953388038173,-3.4414360278003375,1.7387764419208733,0.6126672465243446,3.7857140488770606,2.306667351208408,2.094271233460791,1.4400681943068914,-3.8832195945605106,-5.960856116316182,4.28604598340017,4.631809807990188,-0.5151625815506397,3.8675311376465333,1.4950084987470393,2.61403476797987,1.7617713430018402,-2.0739382902250405,-1.2563225148242274,0.9833187452232591,-1.9175069485372478,-1.4531495042656457,-1.560793783397978,-0.5966731155167366,0.9424200986797078,-1.7442278320223599,-2.8489716456849163,-4.814669595015925,0.196056466691,3.291762612616678,-0.10020887130079668,-3.5503995390422673,4.370493237684335
MRO,-17.202390062077146,-7.530396350392237,17.054729253065197,15.268976870662735,-8.431944633257544,12.59558352114526,1.0994796581749873,1.6598461331033818,4.588608251430936,-6.214542053863864,0.0968901601042417,1.531538354529315,-3.896336705950586,-0.044200370093838884,-0.7467012608553063,-1.9888613973626923,1.1689407051750909,-1.346419405698438,0.3841384958228339,-2.69645415133889,-2.587139782068885,-1.9377502469649548,-3.5501694688086927,2.001403844069169,-0.23266278282877056,-0.4970918062764521,-0.17544409777942574,-2.351465522420154,-4.154897086753103,-0.27851496260519,-2.2524046486947564,-2.3294974263647816,0.4849276882057604,3.2761981411768817,1.6362911698667157,-1.1748139764790044,1.40417761003347,0.7784657175727753,0.721048251052112,-0.5427635120352241
MS,-14.193603652892659,-2.7945688474128714,1.5975072997676723,-10.34312626129706,-1.6089946490641251,-0.01072110538118552,-6.268998414295135,2.2914243796748504,4.916785932550561,2.556329035087239,-3.0572721346074694,-0.6729109680506183,-1.8503339232122156,4.369001045576,-1.8307530812080501,1.95034282320802,1.1852372254408843,3.192674222821793,1.7542832718618382,-1.1939207981406126,0.8472086715292824,2.701843169559948,0.061776626291645126,-0.42876191511336176,0.3925250883902427,2.2358307004129645,0.7260070618356864,-1.437979098602178,2.695182918978627,1.6998540615540079,-1.075981193042532,-0.09040207013634712,1.420230897581949,0.17297647661649584,1.0091862505295706,1.4415899129447758,-0.8930927758732526,-0.35792934784396024,0.7658386580844777,1.4911635411417121
MSCI,4.048648004298094,15.546640084164125,-5.17374418191832,-2.0912930409396413,-8.645677279445037,1.210532336160893,1.2801001474098967,-0.46076979222111086,6.392503591396027,1.103705117374095,-5.332141023405353,-1.137638673762898,-0.13265506632001023,1.8816465157008826,-3.7451764795558877,1.0029257269758824,-1.4493234949823282,-0.3073016063191976,0.29637330908747916,-0.7235013029995491,-0.7702140061062739,-0.2011851747834219,3.5079832532594746,-1.4967132729788695,1.6256575163619338,-1.5112960340038275,2.364682747689015,0.4226901895434235,0.687216749343713,-0.08012648019906844,-3.596768258840858,-1.3640883697061388,1.3681648738670846,-0.8950757183999183,-0.04980234232333837,1.3768871494289419,0.274149181762061,1.3510055688405256,-0.9817784345264938,1.7639149162167014
MSFT,4.879864336438293,18.6594972920815,-1.9970649855507676,-2.3458743429462006,-6.982920508317601,2.332521644984243,-5.423870701982223,-8.300928083057785,2.182155956200364,-0.8818461372022885,2.4469552263578787,2.360324012221376,-5.264582819325845,1.1881684920213393,1.4995302911773036,4.461111094489055,-3.1834721669141715,0.7112590241068383,-2.025778185942163,-2.0930246347740655,1.0181790410609821,-0.012103237464311108,-1.248213967463427,-0.5739938317030968,-0.6052809885994408,2.089117142261247,-1.3063965491263219,6.336009348340114,2.044041986020311,-0.287070243294136,-1.2514536063639532,-1.2694490015460809,1.5548446190786902,0.7595903795102175,-1.2172187242050219,0.905323731163381,0.5406587869305507,-1.1570948487204031,-0.7539478634834316,-0.5123448781301111
