,leg1,leg2,coint_t,coint_pvalue,hedge_ratio,adf_pvalue,hurst_exponent,half_life,zero_cross,best_threshold,best_return
1099,EW,LNT,-4.746548557010159,0.00046827322137,0.2707790651538017,1.6179472044018895e-06,0.3464417155312858,24.76056866972604,146,0.8500000000000001,3.342244262958481
1100,EW,NEE,-3.946618786545572,0.0085439815924376,0.6833807892980273,0.0019757468162132,0.430253744565053,48.00630447133691,91,0.8500000000000001,3.1865777628158902
1101,EW,POOL,-3.9751246998619214,0.0077898370227768,4.734489972981463,0.0024634392876774,0.4010651773461369,45.825382962758844,104,0.8,3.5885723030346326
1102,EW,RMD,-4.160440711873829,0.0041844351569975,2.404383317376284,0.0010289160639706,0.4032673109688529,43.69739249943466,106,0.8,3.1829839673068197
1103,EW,TECH,-4.040855621812608,0.0062744154760865,1.049100579769072,0.0016852712497095,0.3988832410939567,47.319092958295,97,0.8,3.1278314720646385
1104,EXC,KO,-3.716444906075551,0.0174521792494546,0.9768844203178986,0.0032399813310292,0.3904391472065566,50.09211798355085,118,1.1000000000000003,2.1006229430962873
1105,EXC,T,-3.957256718317003,0.0082551961952554,-0.5640591116544513,0.0088972840407788,0.405924992226556,52.1357560377794,80,1.0000000000000002,1.1318409622584205
1106,EXPD,FTNT,-3.7746350589446007,0.014648239911858,0.8370570235866427,0.0022112534821637,0.4401199654023484,49.80918421806821,94,0.8,4.148993514975372
1107,EXPD,HD,-4.438127765244074,0.001544916714544,2.8919901824149363,0.0002933493602547,0.378179574502527,38.08811117982911,128,0.8500000000000001,2.7602157919872714
1108,EXPD,IDXX,-4.441779721361042,0.001524034069013,6.310242942127664,0.0003044383171697,0.4076511898626394,41.73126741813304,86,0.8,3.2389717438896666
1109,EXPD,INTU,-4.091851451871612,0.0052884822718306,6.137636724989756,0.0080848194525448,0.4045017154157316,46.10017645884142,118,0.8500000000000001,2.752501451407173
1110,EXPD,IQV,-4.665019864390291,0.0006475328655504,2.286601044389032,0.0001061574199852,0.4107759128330289,34.15339903178731,99,0.8500000000000001,3.4102098429988765
1111,EXPD,J,-4.205471532789782,0.0035787917280719,1.23519827240658,0.0007252083291347,0.4120108318037009,42.19014503520384,97,0.8500000000000001,2.7850468327561746
1112,EXPD,LH,-4.525370067841011,0.0011122244837637,1.654760747926321,0.0001300965596952,0.3987549534224798,34.36924517791984,103,0.8,3.4772811953546454
1113,EXPD,LOW,-3.875150253706408,0.0107307004728901,2.19946673115513,0.0005518792192235,0.4200359358054766,41.59453129868575,96,0.8,3.47042615063311
1114,EXPD,MCHP,-4.101168000398656,0.0051243779447404,0.7298321668563146,0.0005471583875619,0.4048284688649088,31.248309108290453,123,1.1500000000000004,3.6509044317412025
1115,EXPD,MNST,-3.7242222550110897,0.0170520530577045,0.4103015632129057,0.0054290881367407,0.4095284471644886,56.44743772362527,74,0.9500000000000002,3.040054041983001
1116,EXPD,MSCI,-4.532252635618019,0.0010834274820431,6.8611203824312215,0.0002379262821398,0.3798637938803988,37.20782327736903,113,1.0000000000000002,3.06967429745859
1117,EXPD,NDAQ,-3.720637706608532,0.0172354592941606,0.5561665313884533,0.0058397223138732,0.4172151489941253,56.30699032512251,78,0.8,2.3505573783855596
1118,EXPD,ROK,-4.031785331588145,0.006466289766375,2.3643642706642867,0.000741057148208,0.4278663878195741,37.22289756178651,58,0.8,3.4782690294136662
1119,EXPD,SPGI,-3.980708627232482,0.0076493299373022,4.175985327244695,0.0021032115008921,0.4122773244725181,48.22298674224558,87,0.8500000000000001,3.137599884694086
1120,EXPD,T,-4.351658943739668,0.0021242501657245,-0.1636450066173797,0.0008076968595571,0.3978242465881598,40.870533836222,130,1.3500000000000005,1.371742636716251
1121,EXPD,TXN,-3.743351402812436,0.0161019512094395,1.5668784979948795,0.0022255628538439,0.3910030688520059,41.48411476883904,97,0.8,2.7992191077575783
1122,EXPD,WST,-3.8853518843418886,0.0103907305210148,4.5696723590096,0.0031590276733152,0.4534520016325072,51.71672850855454,89,0.8,3.3873161703940515
1123,EXPE,GM,-4.006936642146548,0.0070194410290988,0.2419386008955187,0.0039690532875357,0.3951184146256172,51.385949177793606,87,0.8,3.510231143315305
1124,F,WY,-3.685080252395615,0.0191504420213948,1.1611447001118482,0.0058529580187829,0.4167037090064234,52.3775821115912,74,0.8500000000000001,3.7598219646469735
1125,FANG,JNPR,-3.7357974462641694,0.0164714345747625,0.0771736875110075,0.0001651140996025,0.3736355038860707,36.38334349533549,116,1.0500000000000003,4.389044715898526
1126,FAST,FDS,-3.707971111731616,0.0178974761660375,6.823650120146697,0.0030282321560955,0.4281038049720316,50.5556533395821,100,0.9000000000000001,2.5572358769939068
1127,FAST,GOOG,-3.9080140430610206,0.0096697007595183,2.426547929196204,0.0090074196474497,0.4050533066978024,52.82839609583785,76,0.8500000000000001,3.0159786303150504
1128,FAST,GOOGL,-3.8635963279549874,0.0111276871422883,2.377116661787369,0.0089908354499552,0.4052044963714381,52.73282615670371,80,0.8,3.056288564137321
1129,FAST,ICE,-3.699350033617272,0.0183606849739547,1.5930203008195605,0.0029523921959054,0.4102258699620388,51.96028787222257,63,0.9000000000000001,2.988257749173342
1130,FAST,INTU,-4.246405843805997,0.003099130299241,10.707496161709198,0.0006158666443973,0.3978344122527921,39.793021033304285,81,0.8500000000000001,3.3838688946852598
1131,FAST,LOW,-3.843034477535692,0.0118666413524171,3.831839106897762,0.0010835448927226,0.4081718619441061,43.88722315159806,93,0.8,2.851001708438134
1132,FAST,MAS,-3.681665156639637,0.0193437885885517,0.7491911859190157,0.0010884866089855,0.4017106758389552,47.31322676301777,79,0.8,2.83498641468358
1133,FAST,MCO,-3.7701187002764462,0.0148506899494119,6.201691280489952,0.003281308418968,0.3915299020740285,47.86189890009733,109,1.3500000000000005,2.9369796616973782
1134,FAST,MDLZ,-3.912651665091098,0.0095277880083396,0.6701577268302642,0.0016232137317525,0.3849791735213405,44.0354900996748,83,0.8,2.8609188417034037
1135,FAST,MOH,-3.916245542107247,0.0094190995707012,6.956619721988902,0.0018928594505101,0.4228301488784826,47.32299091236384,87,1.1000000000000003,3.419482875620771
1136,FAST,MPWR,-4.454867564272939,0.0014513335093814,11.871688728755116,0.0004734557221253,0.3713390535784843,30.398986841351288,110,1.0500000000000003,3.983123672862881
1137,FAST,MSFT,-5.755442143796695,5.367263137202802e-06,7.069280018095122,1.1218298301035678e-06,0.3233510000447907,22.054175183455413,130,0.8,3.662373793230021
