,leg1,leg2,coint_t,coint_pvalue,hedge_ratio,adf_pvalue,hurst_exponent,half_life,zero_cross
580,CL,CMI,-3.9952634634201023,0.0072937613110137895,5.859104162810229,0.0021347758066424766,0.3715298867720199,46.01059647636415,132
581,CL,DVA,-4.407278063767173,0.00173224531845576,2.7873278929135363,0.0007889504514485715,0.3762860800388643,38.379914624269226,92
582,CL,EFX,-3.834963810298558,0.012168405464206236,6.204033951117223,0.006574868234841904,0.40478659215297597,51.75596997970979,105
583,CL,FCX,-3.809735246717641,0.013156117908592736,1.4497256883144605,0.01751758494188875,0.40508926031581843,63.88972043105354,71
584,CL,LEN,-3.9778816216929282,0.007720177310377721,3.6933221765116055,0.01309599077026754,0.3855139261594166,55.380863096867046,98
585,CL,LRCX,-4.224161500633731,0.0033519106041279226,28.14141748833145,0.004468042645245662,0.3580837130517417,47.53699218620026,97
586,CL,MAS,-4.186026729231085,0.0038297136880512373,1.5505202672161258,0.0011324868123571883,0.347697213999174,39.51691760405831,92
587,CL,META,-3.7886664059589594,0.01403472037480752,9.878898737746503,0.017178757834589935,0.409924433299692,61.70676588407503,91
588,CL,MPWR,-4.154731263371118,0.004267582218843666,20.978515430887676,0.01077274254187306,0.36353667486496793,57.774529754410494,73
589,CL,MU,-3.871954781101375,0.010839211825370213,2.5701998423578356,0.015123680857793321,0.40403832060717343,65.89844156569372,71
590,CL,NWS,-3.7557090437312213,0.0155132023527345,0.5095518330288864,0.0056961835157820955,0.4001849945834867,56.83846333529373,86
591,CL,NWSA,-3.7261343619975724,0.016954920282060228,0.5239811211082324,0.011496574186857745,0.420229357197861,58.70925796411219,75
592,CL,NXPI,-4.274628813256308,0.0028036555183676153,6.115768641773439,0.0004948284515880311,0.3514351760505323,40.291222685285355,104
593,CL,PNR,-3.7295077620923918,0.016784738448767118,1.4546129323844679,0.019499369221424475,0.40559669570950024,66.38273231194621,63
594,CL,QCOM,-4.598016873822792,0.0008413271478104558,5.093701862359039,0.00023357424111387307,0.3703072094571939,37.0511011921881,108
595,CL,TER,-3.7153733482994715,0.017507948139731437,4.479258987981746,0.008634945418395318,0.3789574035723584,53.40599470729703,76
596,CL,VMC,-3.7747783434461004,0.014641857088681888,4.732454806478016,0.010063833571945582,0.38311396685674587,57.509291910303446,71
597,CLX,HAL,-4.067391270324616,0.005742324105189644,-0.37408469679658174,0.0023700451976255105,0.43459307317248447,44.99866286546788,102
598,CLX,HST,-3.9751435635546866,0.00778935847297188,-0.05933907178147873,0.00017020411255707426,0.38641982189112833,37.575380408016294,145
599,CLX,MKTX,-4.323916409714602,0.0023491166667128894,4.1383459960422,0.0002436339354444925,0.37457429546403126,37.852382384652344,111
600,CLX,OXY,-4.326547840631516,0.002326879053457823,-0.6783682995879075,0.00041296815766250463,0.3960980925529686,35.44235132510573,82
601,CLX,WFC,-4.093828496457998,0.005253263713410105,-0.258737526627825,0.005168032802915545,0.4198393041528637,46.69131685114624,89
602,CMCSA,DLR,-3.677625952237868,0.019574664929178268,2.28661195532142,0.0006963271537157995,0.3761851636036138,40.54558186117629,87
603,CMCSA,KMX,-4.777646506153443,0.0004131619382973088,2.910894002723026,0.0001330423915665071,0.3918550460950992,35.237094686538526,129
604,CMCSA,QRVO,-4.354661884068756,0.0021011440088810514,4.663679074523813,0.0011720478083510582,0.3882341065619594,41.662812655145856,96
605,CMCSA,SWKS,-4.048961545952299,0.006107320821854255,3.7245307601707376,0.0028685278366074917,0.3913681461027688,47.181578077135526,107
606,CMCSA,ZBH,-3.73860002060662,0.01633349362253611,1.662568301516644,0.00023798997519369644,0.3839898704831862,37.15923906021071,100
607,CME,CSCO,-4.290731990233844,0.002646923538951928,0.2044554531761082,0.00032422169225988535,0.41227304518923175,37.67491393266056,124
608,CME,LHX,-4.175089108849027,0.003977839570967627,1.1073969800610461,0.0007891170877988126,0.4202692554435792,42.64923967788028,120
609,CME,PEG,-4.209122652057566,0.0035333924918835007,0.1789044821334718,0.0022654927718496255,0.40193266764915936,42.62944985452435,111
610,CMG,KLAC,-3.790368309465809,0.01396187063166719,0.23376144464909748,0.0014024640491652758,0.42576921347130386,45.23232499292093,87
611,CMG,TT,-3.9094536666786266,0.00962544666769148,0.09009672850253736,0.0017801267526110632,0.4341044396964742,44.94660102412423,79
612,CMI,DGX,-3.828673967854489,0.012408289876600113,0.4097582304117987,0.004880449204858264,0.4542038848070948,54.50665909121684,64
613,CMI,HOLX,-3.796558642294444,0.013699705062763103,0.31104421851750436,0.000649718118306019,0.41846782477288863,45.77524974863189,131
614,CMI,LRCX,-3.9507452613522567,0.008430900842482105,4.40604185002591,0.007635298096728279,0.42679714294753945,59.20824810341465,52
615,CMI,MAS,-3.685231722948345,0.019141905665637497,0.22811290363136966,0.004805612506259701,0.430474987050067,55.475960338238615,94
616,CMI,MCHP,-4.663089384068717,0.0006524736378681789,0.38900660269852283,0.0001370280385720622,0.38443122665992985,30.622426519335757,114
617,CMI,MNST,-3.8566745288503745,0.0113717355392791,0.2167978236968987,0.004071108479363914,0.41629540860494024,55.48484866286778,109
618,CMI,NOW,-3.8146035649599623,0.01296016596250442,3.8867658509481275,0.011141070746869857,0.4231140593198662,65.48047092664768,94
619,CMI,NXPI,-4.132569330317888,0.004604828342075806,0.9474315602109725,0.0036250249260055723,0.41066911729712746,44.8567279870892,74
620,CMI,ROL,-3.7597429247582013,0.015325163394956862,0.18272606687183487,0.005464563933188721,0.39659231987764415,56.17603275937753,82
621,CMI,TER,-3.776340262603049,0.014572438051005908,0.7105378095733648,0.012164630236824618,0.46253466119587994,66.42334082661132,69
622,CMI,TMUS,-4.14201983936742,0.004458148296865528,0.7493698430695009,0.0018025581885297102,0.4110381025853237,48.14511057767181,111
623,CMI,WMT,-3.8400473483253936,0.011977546590938951,0.20359050009681254,0.0070691136870555645,0.4503105070258345,57.24627767211148,106
624,CMI,WTW,-3.892452992973639,0.010159795672928337,0.8257669168137816,0.0018556613484484426,0.4037658196246625,47.76704565467472,73
625,CMS,ETR,-4.2353233611222825,0.003222792831449781,1.6906382033032545,8.783468156877006e-05,0.4442926502193479,33.88782636400479,150
626,CMS,EW,-4.14717404722696,0.004379960319941169,2.702213424027354,0.0010531989660299435,0.399474766763058,41.56523789926049,120
627,CMS,JKHY,-4.457461625717138,0.0014373130209285568,3.4275951606502706,0.0014709772558099275,0.4168923416663856,41.910208567473845,90
628,CMS,KHC,-4.01161669262531,0.006912101461304105,-2.0989500236123786,0.0026843862748554253,0.4237187841506575,45.85494577796481,77
629,CMS,LHX,-4.743527233319496,0.000473982623724776,5.032752969420104,0.0002909664175658645,0.4192648844384847,37.982587810883786,124
630,CMS,MKC,-3.7976917583997314,0.013652190900476355,1.8274998384448882,0.003131442862917748,0.40896463749593603,43.784570095059834,105
631,CMS,MO,-4.04627781099271,0.006162191103010074,-0.9090148778350118,0.0006900874199403735,0.4281665090593606,44.27418373715846,113
632,CMS,PCG,-4.785229762923302,0.00040068486716175354,-2.1527462347736996,0.00039212001705969684,0.40155094552542997,37.52258583035247,119
633,CMS,PPL,-3.679860635742183,0.01944663783532425,-0.250517358221779,0.004562483074310716,0.431958553323216,50.103210329983604,107
634,CMS,RMD,-3.7484598356184415,0.015856232138753912,6.578929671405223,0.007763122827446868,0.4261875164888103,60.2346027464858,130
635,CMS,TAP,-4.000297192863906,0.007174303587508484,-1.8056424181320903,0.0005158006561464963,0.4014734714176723,40.6843916395615,73
636,CMS,VRSN,-3.8978576706313843,0.009987115174440682,5.217345737476939,0.004384827023240736,0.4139291364244585,52.80156825554765,93
637,CMS,VTRS,-4.371741932653161,0.0019740889860707708,-1.3402141451014267,0.00011424154504619665,0.3465470861973515,30.762106475081097,105
638,CNC,JKHY,-4.356320835996238,0.002088479206685998,1.8500746807521873,8.617008810889389e-05,0.3809866031092463,29.771320238858948,102
639,CNC,PPL,-3.7581597552155896,0.015398722055722104,-0.1746814585614406,0.0003915599042344202,0.42757578020119,39.105675797354664,99
640,CNC,T,-3.67772622791917,0.019568904336292787,-0.24150884360841496,0.0010575120054310838,0.37239853604669115,39.89561830407421,116
641,CNP,CTRA,-3.7858882181217717,0.014154362104858546,0.6315867457999169,0.003867764790533461,0.4139036896865245,52.314383637441125,143
642,CNP,EOG,-3.9487126047977306,0.008486434047853394,5.012213899640187,0.014801159902827314,0.42332983908992183,67.05432805921856,72
643,CNP,HST,-3.959289711548276,0.00820101639057899,0.4650006703561583,0.00042037272223678103,0.3923619006120196,40.056033253427444,133
644,CNP,WMB,-4.002788793488565,0.007115830085791908,1.0628634161694595,0.01632858841278185,0.3750962021544522,63.45656265877736,116
645,COF,STX,-4.080724002348163,0.00549073983984546,0.6703213473150975,0.0018977713243889028,0.3967324275858885,46.73371115128279,103
646,COO,CRM,-3.8015886678555466,0.013489895314918017,2.963703997825874,0.009928126763259175,0.4541040965417569,59.467469937584504,74
647,COO,CSX,-4.0511623504267575,0.006062655163400555,0.3891371721561564,0.0019492734370199418,0.41009246259919097,48.041603539680494,83
648,COO,HON,-4.198857493108592,0.003662397716287234,1.7431008634529777,0.0007956559924073351,0.42983465499816537,42.737477102933745,119
649,COO,ICE,-3.768604488575048,0.014919116035052707,1.2147111170037532,0.0008938472499149061,0.35521114109963686,38.1944910918266,114
650,COO,STE,-3.838973348119087,0.012017646302938388,2.7328234796962336,0.016912734916139448,0.43139016879493575,65.65164699800775,100
651,COO,TDY,-3.8016513945477173,0.013487296941620123,5.834850489560395,0.0032139438317455417,0.41298976136643484,48.00962689936779,99
652,COO,TER,-3.8150025715410325,0.012944221033997321,1.76292615998149,0.014445520677380082,0.4218064501943021,58.24515350334645,88
653,COO,TXN,-3.7645210052939855,0.0151050328742737,2.008106385395566,0.008530054045182109,0.41140860329521123,51.63269428135066,126
654,COO,TYL,-3.899074344247785,0.009948605881488765,5.302243572188126,0.00956749880315712,0.4305528675840144,63.32001660445377,54
655,COO,UNP,-3.990358928582321,0.007411876006774483,2.4205384786327424,0.00311050927024092,0.4249163100300907,50.87463374543957,120
656,COO,VTRS,-3.755413915631846,0.01552703911431063,-0.5718081587372923,0.0037768476889804762,0.3883738658151473,50.101484010414275,88
657,COO,WTW,-4.360692256994951,0.002055444638270759,2.0292520355088537,0.0006642569720338985,0.3954761236065227,41.94040174583492,110
658,COO,ZTS,-3.782471509657565,0.014302736180175945,2.540162384747772,0.0032001800230155066,0.3925877223520739,53.47190888472954,87
659,COR,GWW,-4.228950497499376,0.0032959414612242256,4.567791061609684,7.73787507858462e-05,0.3901224636772533,38.96112371196008,133
660,COR,HUBB,-4.763655674528891,0.00043715130738557575,1.7114745786947854,0.00011053604147032407,0.39905543769347923,34.115027902464234,121
661,COR,IRM,-3.9037978623596774,0.009800355589934787,0.27065406499286615,0.0030440009363749297,0.40449689994314186,49.507732549904766,123
662,COR,JBL,-4.853075273255023,0.0003038573726051139,0.7200561349913257,2.7607550483656897e-05,0.4185574687677695,34.62884719720516,110
663,COR,KLAC,-4.101227476352999,0.005123345372573332,3.706675312383169,0.0021257142899359666,0.4128396034624933,46.62008702011622,105
664,COR,LLY,-4.25544716580462,0.0030014927683110876,4.008720408783572,0.0016137545437837598,0.38861839835615725,41.077259850157915,93
665,COR,MLM,-3.67910535783102,0.019489826491161894,2.3111435926998487,0.003396543661248899,0.4673481260929312,60.08034356312903,73
666,COR,NUE,-3.932837879937979,0.008931566687553086,1.0121180539245955,0.0006667121854821952,0.4180001562205244,43.66309534025893,86
667,COR,PANW,-5.070766490919059,0.00012176333553613546,1.7087665470662312,3.1750818439102625e-06,0.3938557212917042,27.37754831586345,115
668,COR,PCAR,-4.002133806070316,0.007131159664015141,0.3945560760853265,0.001137225806794977,0.4520944437051451,51.16169090548221,131
669,COR,PWR,-5.179876931942079,7.58530834694873e-05,1.4510675818937782,1.876509529423868e-05,0.39400976984654645,29.775450699603084,141
670,COR,SNPS,-3.9771132284317043,0.007739535844312071,3.3255917299954314,0.0012456469433645143,0.42572787376532,50.704968455071615,61
671,COR,STLD,-3.7993815206863513,0.013581606037958747,0.7281444392305861,0.00011949329916798767,0.44429669253817244,41.52942404311126,103
672,COR,URI,-3.8563146636878103,0.011384552964888285,3.3921314542125867,0.0027033928985466774,0.4065324583685574,50.88463863313113,105
673,COR,VMC,-3.8997593212603094,0.009926983931654641,0.8736282828045037,0.0009045414597252719,0.4322776497882534,48.03054702437812,111
674,COST,CTAS,-3.98303995433887,0.0075913460306403675,0.8953785898486692,0.0008258475066370252,0.4285337880358743,44.19564134264516,71
675,COST,HLT,-3.6944855268654946,0.018626651741108464,0.2374310464383016,0.0006158966564087952,0.432668607567154,42.543673172617765,118
676,COST,MPWR,-3.9057661518338183,0.009739165187983415,1.0715615382614863,5.07835152520442e-05,0.40614163860168845,31.857457616906444,91
677,COST,RSG,-4.4636776728609115,0.0014042280079157065,0.219692134960288,4.882431638779668e-05,0.38855886658034733,32.4544367718052,104
678,CPAY,K,-3.8035898674483364,0.01340721619754488,-0.07053623714991719,0.0001567905056148343,0.38931661824557995,35.27058745115309,121
679,CPAY,KHC,-4.326713990890682,0.002325481508738801,-0.3513281957848118,0.007453087428476317,0.4257164413747148,59.1901367145763,79
680,CPAY,MO,-4.186925057497525,0.003817775159529701,-0.14570284077772488,0.00833138364267161,0.43088019249106985,61.40242211452938,81
681,CPAY,PPL,-3.874584223060906,0.010749850754407422,-0.04600165132846561,0.00863359697054512,0.4619049046889441,55.87867624362352,81
682,CPRT,CTAS,-3.982387992876606,0.007607521349029984,10.887468178093954,0.002161024329663052,0.40651157439844193,44.72255663242682,119
683,CPRT,DHI,-3.988436451576278,0.007458643166465312,2.3687188414092817,0.0015794189311751875,0.4350833548086821,46.58180588137503,80
684,CPRT,LIN,-4.14144447525336,0.004466955029325659,6.99439802108054,0.0010045700979697306,0.40257971562591083,36.73729824320113,110
685,CPRT,NVR,-4.230331054632242,0.0032799670120188477,110.71575462818828,0.00044601362227420616,0.40927451366328393,39.6104223929646,89
686,CPRT,SYK,-4.209752754639026,0.0035256112548535364,4.404110112928732,9.366150792761465e-05,0.38773797765337015,35.2940825968662,82
687,CRL,EBAY,-3.7781279840431368,0.014493339855313904,0.12529661904845835,6.487575475984083e-05,0.40519790730202143,32.580206058322524,97
688,CRL,EPAM,-4.401739434066497,0.0017680342811694611,1.6053912484342052,9.095241641249314e-05,0.4561531498995829,33.7792357246254,127
689,CRL,GNRC,-3.9449246793583477,0.008590799535250599,1.1754213132092994,0.012642180320956795,0.4327817345204138,64.6744611756414,91
690,CRL,NKE,-3.881336105645726,0.010523391961377809,0.33817795571490133,0.0016833593544644324,0.4207956019566627,45.20409870433832,83
691,CRL,PPG,-3.716313590008821,0.017459005175922634,0.19918620997541314,0.0006602356678041042,0.4052971981810407,41.79121539017993,111
692,CRL,TECH,-3.7512932522408717,0.0157213696747405,0.31007614229311975,0.004544784226999395,0.40310944647404734,49.8754290702969,85
693,CRL,TGT,-4.110909729404959,0.0049577531061834,0.6131271393122582,7.227014694078084e-05,0.45301490025927904,36.45207996281891,88
694,CRL,TRMB,-4.609009632571432,0.0008061839818440976,0.1850204756799967,7.488658583429443e-05,0.41319946034940547,31.538123867249883,101
695,CRL,ZBRA,-4.2694459846273825,0.0028558911840992685,1.5154486673169933,0.00022360539454999284,0.40409603651452647,36.96299970684942,67
696,CRM,DPZ,-4.03609497912714,0.006374470250569793,1.5729947527191945,0.0006647353701694244,0.37924025063195715,42.90536149518464,75
697,CRM,ECL,-3.8903311381759083,0.010228315327450322,0.5050707795499653,0.001024094106652539,0.40917591947691,44.33653458081665,63
698,CRM,GRMN,-3.879493573440416,0.010584764422004816,0.4866197146994382,0.0049928473625141245,0.4448547410613861,52.40897140463222,105
699,CRM,ICE,-3.7302659016566153,0.016746698615724944,0.36438769637627266,0.00210023535103901,0.4350129243328515,52.013384126555906,105
700,CRM,ISRG,-3.7258911366794885,0.016967248842026644,1.325513462664019,0.003378775625244255,0.45949802379517923,51.31133798092499,97
701,CRM,MAS,-3.731836612481813,0.016668128486072,0.168587606680621,0.001932920130942601,0.40747931171593016,48.30097216838791,75
702,CSCO,K,-3.752794954895322,0.01565030292303799,-0.4169644073411254,4.157209739234089e-05,0.3923570685360616,31.32648042584897,95
703,CSCO,PPL,-4.367846416557577,0.0020024236824369244,-0.3044342348377109,0.0026168332922561774,0.433868063303506,44.78091035638581,90
704,CSGP,LULU,-3.8013351145455547,0.013500402952463958,5.088989935017592,0.004249435946937261,0.4276567814883479,55.82187707151404,69
705,CSGP,MO,-3.951329064743342,0.008415011507706325,-0.35565501614104467,0.0011582175859948605,0.4276631353489687,46.0062329532186,101
706,CSGP,VTRS,-3.92373783412606,0.00919607601368302,-0.4700845616148062,0.0007165618866241482,0.38377069191968244,43.749372270776966,84
707,CSGP,WMT,-3.8070796193831447,0.0132641104490726,0.4080393835500259,0.005718966163989345,0.3949525348393056,47.29151883125021,125
708,CSGP,WTW,-4.2137202530031255,0.0034769760559242337,1.6162063087620604,0.00044082607618756126,0.423955363751098,39.34621363274982,109
709,CSX,IQV,-3.9816126577538253,0.007626798022234151,7.099579035317643,0.0025096484549285442,0.40794194944632045,50.90791505464936,102
710,CSX,PEG,-3.9648986947760645,0.008053189756556643,0.8796371061391262,0.0019444822572314364,0.39084312492771967,37.18866562680356,125
711,CSX,PPL,-4.019053590717242,0.006744579886233824,-0.34753158715804094,0.0036677931688310758,0.44970539900082385,47.75856166776353,103
712,CSX,STE,-3.69624439588934,0.018530099651439202,6.666004849261007,0.009326576544697351,0.39477299670300214,57.4448408618082,92
713,CSX,T,-4.462274023632223,0.001411636328124634,-0.504030437885876,0.0017977176085632346,0.3940042117815927,43.962027579221306,94
714,CSX,VTRS,-3.911655712302636,0.00955810631554103,-1.3875832736744018,0.0053550654904128,0.4117540326098692,57.53354846804682,73
715,CSX,WTW,-4.014395470244844,0.0068490724647287575,4.920341649219612,0.0015070544781021606,0.39469194085259063,45.77208859231765,92
716,CTAS,HLT,-3.998565285485661,0.007215203540748293,0.26278483281247333,0.0008274097833895452,0.4261947713677827,43.03767471971136,78
717,CTAS,LIN,-4.220450374156677,0.0033958814618722083,0.6369420407530092,0.0008379960566537533,0.3630159625133691,30.466238692544312,122
718,CTAS,MPWR,-4.4443359747241615,0.0015095734993107836,1.1682518958120733,0.00017668711421967145,0.40472478513713017,36.12299916430214,96
719,CTAS,WMT,-3.6750289792404054,0.019724370402365268,0.06817475421611596,0.0016754554595994667,0.4216109309013026,48.169193243790396,90
720,CTLT,EPAM,-3.821850156656131,0.012673277290479026,4.2821669566429446,0.01877383092853169,0.4611042810899083,75.74904274199778,32
721,CTLT,GNRC,-4.077405329584863,0.005552408117287801,3.38214423753522,0.005113800694936782,0.42579387459408324,54.779996495346964,44
722,CTLT,KMX,-4.136568533089283,0.00454222801508094,0.677838594623493,0.0002764565860609001,0.39158372868666425,37.72786363767572,104
723,CTRA,DIS,-4.345368751235837,0.0021734145730753556,-4.057929558179666,0.004996586638786913,0.44165561890151633,54.27168347262148,75
724,CTRA,DOC,-3.776576501468619,0.014561963806663155,-0.6277853419138073,0.01815824775538513,0.4214454222625945,63.75214006043289,73
725,CTRA,EOG,-4.075425890215591,0.005589489374058373,4.884050238509371,0.017169447514689105,0.4170608403248158,68.89335463255885,64
726,CTRA,EQT,-4.0742678331965125,0.005611287652051957,2.109705676731009,0.01802034484240789,0.4367936963548297,77.79412718381593,78
727,CTRA,FIS,-4.714679496109951,0.0005319055991663163,-4.804527490627392,0.0012245506267525577,0.45732310099477974,47.37307929480086,67
728,CTRA,GPN,-4.292715800792784,0.0026281845497188924,-5.50536011909837,0.003899074074611924,0.45172040879325237,58.49146359701193,77
729,CTRA,INTC,-4.317715483265522,0.0024022983469153864,-1.4276022162205069,0.0037644808144592923,0.40085574841844984,45.80942154142188,96
730,CTRA,MDT,-4.47794111066357,0.001330974334674729,-2.2573856968344232,0.001421821672423622,0.43876514155877583,45.7219443934401,109
731,CTRA,MKTX,-4.251745256838642,0.0030411224311758835,-17.948724941341666,0.006835289244747851,0.46422294470267556,68.36069852421168,57
732,CTRA,SWK,-4.169257380368954,0.004058943373437027,-4.844656198755804,0.011868392267334719,0.466378104016537,65.06160742206319,68
733,CTRA,TFX,-4.367399245423733,0.0020057002636052926,-10.779116124876225,0.0022392047461615556,0.47129632734585225,58.30301075792275,130
734,CTRA,VZ,-4.319880142988724,0.002383608223080206,-1.1305478726698557,0.007660108006968401,0.40842831814637276,54.43115804505896,106
735,CTRA,WBD,-4.38741196391521,0.0018638239473536807,-1.1619540344658223,0.009442858382572437,0.4943404028007656,63.57713503679383,76
736,CTRA,ZBH,-4.399243577081339,0.0017843851360815823,-1.8875481714479485,0.00015529322820536433,0.43153898200269697,38.65448763737707,105
737,CTSH,EMN,-4.2826121645275705,0.0027249147190083916,1.452731571975474,0.0008365277769841937,0.4023407277257789,42.25053044242133,97
738,CTSH,LYB,-3.8317575890044475,0.01229016600623379,0.9545892873943409,0.00212824659067302,0.4043090333756255,48.395783038172276,78
739,CVX,ED,-4.2438447953043825,0.0031273133678832296,0.23704142144804374,1.0482880950717139e-05,0.3955737900795414,28.636305715182445,115
740,CVX,MRO,-3.8008721626488633,0.013519607073579666,0.23636056975211267,0.00283168619167258,0.3793090484769318,44.658684923511686,90
741,CZR,EPAM,-4.372293521912446,0.00197010708069853,5.230378789111779,0.014134114190584178,0.4563796923085022,74.70608237531404,40
742,CZR,ETSY,-4.411852232253896,0.0017031970060285234,2.2881534111686355,0.0062947547368837125,0.44065033153727784,57.508408775737415,60
743,CZR,KMX,-4.462146197659246,0.0014123127867551113,0.8496133792400473,0.0008972664900215939,0.37071420435456226,43.35163279437706,90
744,CZR,NKE,-4.245216579105818,0.003112188389271212,1.159681040822273,0.013336330129130467,0.4072886911743505,65.68897489902525,38
745,CZR,TROW,-5.087638815979164,0.00011324250302139526,1.3617774869720782,0.0004958188154191137,0.40128654493538585,39.4183601140986,106
746,CZR,ZBRA,-4.77760368056295,0.00041323343298081005,5.255972526365248,0.014116731138688528,0.39132408487223647,63.439039771333285,88
747,D,IFF,-3.7041622335739626,0.018100850434029557,1.6162746726662625,0.001893311900261697,0.3677214981809959,44.41960918520297,78
748,DD,KMB,-4.094232115478497,0.0052461000244638815,-0.45157219929628656,0.000224988381405486,0.3843943598592894,31.387183038641645,115
749,DE,DGX,-4.193575746018763,0.0037304443762444174,0.16734524707816378,0.0010110064923183452,0.4450425908726496,45.78834599167535,99
750,DE,EXPD,-3.7676085313804295,0.014964273978525343,0.2004387544265031,0.002802166573653717,0.43666997061728985,51.48800607806387,89
751,DE,FTNT,-3.9425890556496883,0.008655724026227246,0.17978001941840344,0.0017731799455064094,0.43536915234222123,47.45373481171659,70
752,DE,HOLX,-4.004714240194924,0.007070938301954091,0.1265645246344653,0.0002445241178172774,0.40325708822199324,40.71622014794734,101
753,DE,JBHT,-4.350424172586163,0.0021338192045526772,0.3190336439458051,0.00013355703069078197,0.3874103338628108,34.22311303468151,100
754,DE,LOW,-3.7992499529771826,0.013587090279857496,0.4662457539032383,0.001168295419491483,0.41333745775970404,47.58751270055899,112
755,DE,MCHP,-4.19315397165665,0.003735927896860529,0.1540029277300453,0.00048277170901279916,0.3840340420411214,33.409929733270964,111
756,DE,MNST,-3.7043350697724806,0.018091578283439866,0.08811803582116057,0.006078101079495106,0.4241145699244214,52.554003218054504,64
757,DE,MOH,-3.823820405854136,0.012596256402198257,0.8465856694461134,0.005211944474774817,0.4133826716512631,58.40228768050312,82
758,DE,PAYX,-3.7476580384155413,0.015894579608733226,0.20054577418803035,0.004401484244668794,0.42553321480825484,50.07158245279135,81
759,DE,T,-3.8185507348286567,0.012803193828478634,-0.03504796718153093,0.0021637428764092496,0.39781407878109853,45.61572955452181,72
760,DECK,LEN,-4.244529711581231,0.003119753206277395,0.1487612032816737,0.00022946284577684707,0.4215052949720415,31.7410083834024,119
761,DECK,PANW,-3.68961564347046,0.01889627760202792,0.3543643740658041,0.0006648970334150597,0.4514099761477819,45.7279554503836,61
762,DECK,PCAR,-3.7807036282027116,0.01438004607212932,0.08485718175924889,0.00038778940895188986,0.4186969961346469,39.584400821559754,104
763,DECK,PH,-4.228725066665957,0.0032985567030929916,0.5039635974337326,0.0007186750419563522,0.4127398738949787,37.52955932562759,94
764,DECK,PHM,-3.8864108909371518,0.010355995907735173,0.1076139147056305,0.002252503714645125,0.4220351291814622,41.875625693763034,73
765,DECK,TDG,-3.9923961128833554,0.007362607136463535,1.1534472737041783,0.0012858337393171191,0.42963762324220295,45.516474001775016,87
766,DECK,URI,-3.6782646706410573,0.019537997382195256,0.7272972952589593,0.0015571948894521285,0.41867636758547255,41.595438520488855,52
767,DFS,DUK,-3.8417990289440342,0.01191239954387857,0.3108529163162058,0.00031473392089752765,0.3560285884222625,36.382899293974155,143
768,DFS,EMR,-3.840418907109246,0.011963701489676407,0.6376442100107242,0.0015108279261706597,0.3869560329355722,41.73601860279829,113
769,DFS,GS,-3.711181765008824,0.0177276000219558,3.0133172583833887,0.01720595392275813,0.4104423344271471,61.407723286947004,64
770,DFS,LH,-3.8998362455772964,0.009924558368650572,1.6817132999276043,0.0022528263665738376,0.3939770929338709,47.47228351389501,88
771,DFS,MGM,-3.804846037677769,0.01335554722307236,0.30242639192908694,0.000926414898445322,0.38272915679792097,43.05354625684744,110
772,DFS,PEG,-3.706601414092545,0.017970379483937364,0.27091131783560585,0.002038814776455825,0.3745062481562222,48.9385519149065,65
773,DFS,STX,-3.6826519712530383,0.019287745670381048,0.7344315501411546,0.007429697803007047,0.423886578374596,58.44336242189899,84
774,DFS,TEL,-3.7835104996930204,0.014257472313202114,1.0929393863967651,0.0058410703061095815,0.3950231422944958,50.54770760769425,81
775,DFS,WAT,-4.6764354716844325,0.0006190284522185522,2.7017730583560438,0.00045701805992558783,0.39731807089491933,40.37545909676439,85
776,DG,LNT,-4.255696469226413,0.002998841082223544,0.11517986931650198,0.00011305358920332136,0.40394418828834205,36.19369599580775,117
777,DG,NEE,-3.9164874685042115,0.009411823115539312,0.3075420826674574,0.004634126653053214,0.37587063641984914,45.01388583356961,109
778,DG,XEL,-4.312641958574206,0.0024466360577963843,0.16782465963301652,0.00010388497637164306,0.3941142453757434,35.86794229903498,73
779,DGX,DHR,-4.653940004914539,0.0006763762443276118,2.923343220642674,0.007628016216737536,0.43019246180354115,60.108256445114066,94
780,DGX,DOV,-3.854518315347804,0.011448726552307399,1.4999668097461438,0.01208169315910512,0.40537722104051094,60.253244309321346,96
781,DGX,DXCM,-4.212749250072062,0.0034888217658468313,1.6771454145522857,0.013640788200690743,0.4336467092206477,61.454445319711894,70
782,DGX,EFX,-4.053873620481114,0.006008036723898192,1.9592928391639124,0.0036503853946756536,0.43185765069388693,52.81528870616492,82
783,DGX,EMR,-3.691660523463991,0.018782648560589667,0.6274648625187338,0.011093354645769478,0.3967267416780623,57.52806252660909,97
784,DGX,ENPH,-4.1428796687277405,0.004445016978569765,3.3289525277722465,0.015401597536815711,0.4604331096952055,67.13824079648161,63
785,DGX,EXPD,-4.471431221195252,0.0013639541333392686,1.0248903107195035,0.0030827393104663056,0.4045135066168006,51.38613564601269,74
786,DGX,FTNT,-4.7057159945157405,0.0005512216047317124,0.8890455773189369,0.0109240317181919,0.40228527899194566,59.59083418484433,60
787,DGX,HD,-4.417454312491774,0.0016682375713569062,3.1095276925164774,0.0022540159018309912,0.41195389706677743,49.56009475182414,98
788,DGX,HOLX,-3.8822622791792973,0.010492662372906865,0.6519228181488801,0.005681845104872775,0.4529352973706063,58.61682941987029,97
789,DGX,IDXX,-4.354929631436677,0.002099095165438823,6.704677307882296,0.014551017202711547,0.4320683816424416,62.0720269579237,71
